case_id,area,disease,total_gold,evaluable,gold_drugs,retrieval_hit_at_1,retrieval_gold_hit_count_at_1,retrieval_precision_at_1,retrieval_average_precision_at_1,retrieval_gold_recall_at_1,retrieval_matched_gold_at_1,retrieval_hit_at_5,retrieval_gold_hit_count_at_5,retrieval_precision_at_5,retrieval_average_precision_at_5,retrieval_gold_recall_at_5,retrieval_matched_gold_at_5,Hit@10,retrieval_gold_hit_count_at_10,retrieval_precision_at_10,retrieval_average_precision_at_10,retrieval_gold_recall_at_10,retrieval_matched_gold_at_10,retrieval_hit_at_20,retrieval_gold_hit_count_at_20,retrieval_precision_at_20,retrieval_average_precision_at_20,retrieval_gold_recall_at_20,retrieval_matched_gold_at_20,Hit@50,retrieval_gold_hit_count_at_50,retrieval_precision_at_50,retrieval_average_precision_at_50,retrieval_gold_recall_at_50,retrieval_matched_gold_at_50,Hit@100,gold_hit@100,retrieval_precision_at_100,retrieval_average_precision_at_100,MeanR@100,retrieval_matched_gold_at_100,Hit@200,gold_hit@200,retrieval_precision_at_200,retrieval_average_precision_at_200,retrieval_gold_recall_at_200,retrieval_matched_gold_at_200,MRR,retrieval_gold_ranks,run,method,case_set_id
typhoid_fever,infectious,typhoid fever,5,TRUE,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.2,0.073015873,0.4,"[""Ampicillin"", ""Chloramphenicol""]",TRUE,5,0.25,0.2429792429792429,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,5,0.1,0.2429792429792429,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,5,0.05,0.2429792429792429,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,5,0.025,0.2429792429792429,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",0.1428571428571428,"{""Ampicillin"": 9, ""Chloramphenicol"": 7, ""Ciprofloxacin"": 13, ""Norfloxacin"": 15, ""Ofloxacin"": 14}",ablation_no_B,GraphDRx without B vector branch,4036eaaa82a9
typhoid_fever,infectious,typhoid fever,5,TRUE,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Ampicillin"": null, ""Chloramphenicol"": null, ""Ciprofloxacin"": null, ""Norfloxacin"": null, ""Ofloxacin"": null}",ablation_no_C,GraphDRx without C semantic-prior branch,4036eaaa82a9
typhoid_fever,infectious,typhoid fever,5,TRUE,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.2,0.065,0.4,"[""Ampicillin"", ""Chloramphenicol""]",TRUE,5,0.25,0.2236904761904762,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,5,0.1,0.2236904761904762,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,5,0.05,0.2236904761904762,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,5,0.025,0.2236904761904762,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",0.125,"{""Ampicillin"": 10, ""Chloramphenicol"": 8, ""Ciprofloxacin"": 14, ""Norfloxacin"": 16, ""Ofloxacin"": 15}",ablation_no_D,GraphDRx without D direct branch,4036eaaa82a9
typhoid_fever,infectious,typhoid fever,5,TRUE,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,5,0.25,0.1813211899899206,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,5,0.1,0.1813211899899206,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,5,0.05,0.1813211899899206,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",TRUE,5,0.025,0.1813211899899206,1,"[""Ampicillin"", ""Chloramphenicol"", ""Ciprofloxacin"", ""Norfloxacin"", ""Ofloxacin""]",0.090909091,"{""Ampicillin"": 13, ""Chloramphenicol"": 11, ""Ciprofloxacin"": 18, ""Norfloxacin"": 17, ""Ofloxacin"": 19}",proposer_on_gptoss_matched,GraphDRx GPT-OSS proposer ON matched,4036eaaa82a9
adrenal_gland_pheochromocytoma,metabolic_endocrine,adrenal gland pheochromocytoma,3,TRUE,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,1,0.05,0.020833333,0.3333333333333333,"[""Metyrosine""]",TRUE,2,0.04,0.036337209,0.6666666666666666,"[""Metyrosine"", ""Phenoxybenzamine""]",TRUE,3,0.03,0.048995437,1,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",TRUE,3,0.015,0.048995437,1,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",0.0625,"{""Metyrosine"": 16, ""Phenoxybenzamine"": 43, ""Phentolamine"": 79}",main,GraphDRx,4036eaaa82a9
adrenal_gland_pheochromocytoma,metabolic_endocrine,adrenal gland pheochromocytoma,3,TRUE,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,1,0.05,0.022222222,0.3333333333333333,"[""Metyrosine""]",TRUE,2,0.04,0.038095238,0.6666666666666666,"[""Metyrosine"", ""Phenoxybenzamine""]",TRUE,3,0.03,0.050753466,1,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",TRUE,3,0.015,0.050753466,1,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",0.066666667,"{""Metyrosine"": 15, ""Phenoxybenzamine"": 42, ""Phentolamine"": 79}",ablation_no_T,GraphDRx without T anchor branch,4036eaaa82a9
adrenal_gland_pheochromocytoma,metabolic_endocrine,adrenal gland pheochromocytoma,3,TRUE,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,1,0.05,0.025641026,0.3333333333333333,"[""Metyrosine""]",TRUE,2,0.04,0.043184885,0.6666666666666666,"[""Metyrosine"", ""Phenoxybenzamine""]",TRUE,3,0.03,0.05634278,1,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",TRUE,3,0.015,0.05634278,1,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",0.076923077,"{""Metyrosine"": 13, ""Phenoxybenzamine"": 38, ""Phentolamine"": 76}",ablation_no_B,GraphDRx without B vector branch,4036eaaa82a9
adrenal_gland_pheochromocytoma,metabolic_endocrine,adrenal gland pheochromocytoma,3,TRUE,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Metyrosine"": null, ""Phenoxybenzamine"": null, ""Phentolamine"": null}",ablation_no_C,GraphDRx without C semantic-prior branch,4036eaaa82a9
adrenal_gland_pheochromocytoma,metabolic_endocrine,adrenal gland pheochromocytoma,3,TRUE,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,1,0.05,0.020833333,0.3333333333333333,"[""Metyrosine""]",TRUE,2,0.04,0.036337209,0.6666666666666666,"[""Metyrosine"", ""Phenoxybenzamine""]",TRUE,3,0.03,0.048995437,1,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",TRUE,3,0.015,0.048995437,1,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",0.0625,"{""Metyrosine"": 16, ""Phenoxybenzamine"": 43, ""Phentolamine"": 79}",ablation_no_D,GraphDRx without D direct branch,4036eaaa82a9
adrenal_gland_pheochromocytoma,metabolic_endocrine,adrenal gland pheochromocytoma,3,TRUE,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",TRUE,1,1,0.3333333333333333,0.3333333333333333,"[""Metyrosine""]",TRUE,1,0.2,0.3333333333333333,0.3333333333333333,"[""Metyrosine""]",TRUE,1,0.1,0.3333333333333333,0.3333333333333333,"[""Metyrosine""]",TRUE,1,0.05,0.3333333333333333,0.3333333333333333,"[""Metyrosine""]",TRUE,1,0.02,0.3333333333333333,0.3333333333333333,"[""Metyrosine""]",TRUE,3,0.03,0.3581699346405229,1,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",TRUE,3,0.015,0.3581699346405229,1,"[""Metyrosine"", ""Phenoxybenzamine"", ""Phentolamine""]",1,"{""Metyrosine"": 1, ""Phenoxybenzamine"": 51, ""Phentolamine"": 85}",proposer_on_gptoss_matched,GraphDRx GPT-OSS proposer ON matched,4036eaaa82a9
congenital_adrenal_hyperplasia,metabolic_endocrine,congenital adrenal hyperplasia,9,TRUE,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,1,0.1,0.011111111,0.1111111111111111,"[""Dexamethasone""]",TRUE,8,0.4,0.2575572861950571,0.8888888888888888,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.18,0.3030118316496025,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.09,0.3030118316496025,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.045,0.3030118316496025,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",0.1,"{""Betamethasone"": 11, ""Cortisone acetate"": 19, ""Dexamethasone"": 10, ""Hydrocortisone"": 13, ""Hydrocortisone acetate"": 22, ""Methylprednisolone"": 20, ""Prednisolone"": 17, ""Prednisone"": 12, ""Triamcinolone"": 14}",main,GraphDRx,4036eaaa82a9
congenital_adrenal_hyperplasia,metabolic_endocrine,congenital adrenal hyperplasia,9,TRUE,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,3,0.3,0.080687831,0.3333333333333333,"[""Betamethasone"", ""Hydrocortisone"", ""Prednisone""]",TRUE,8,0.4,0.3154863654863655,0.8888888888888888,"[""Betamethasone"", ""Cortisone acetate"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,8,0.16,0.3154863654863655,0.8888888888888888,"[""Betamethasone"", ""Cortisone acetate"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.09,0.3327277447967103,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.045,0.3327277447967103,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",0.1428571428571428,"{""Betamethasone"": 7, ""Cortisone acetate"": 14, ""Dexamethasone"": 58, ""Hydrocortisone"": 9, ""Hydrocortisone acetate"": 16, ""Methylprednisolone"": 15, ""Prednisolone"": 12, ""Prednisone"": 8, ""Triamcinolone"": 13}",ablation_no_T,GraphDRx without T anchor branch,4036eaaa82a9
congenital_adrenal_hyperplasia,metabolic_endocrine,congenital adrenal hyperplasia,9,TRUE,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,1,0.1,0.011111111,0.1111111111111111,"[""Dexamethasone""]",TRUE,8,0.4,0.2527331343120817,0.8888888888888888,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.18,0.3003521819311293,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.09,0.3003521819311293,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.045,0.3003521819311293,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",0.1,"{""Betamethasone"": 11, ""Cortisone acetate"": 18, ""Dexamethasone"": 10, ""Hydrocortisone"": 13, ""Hydrocortisone acetate"": 21, ""Methylprednisolone"": 19, ""Prednisolone"": 20, ""Prednisone"": 12, ""Triamcinolone"": 15}",ablation_no_B,GraphDRx without B vector branch,4036eaaa82a9
congenital_adrenal_hyperplasia,metabolic_endocrine,congenital adrenal hyperplasia,9,TRUE,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],TRUE,1,0.2,0.027777778,0.1111111111111111,"[""Dexamethasone""]",TRUE,4,0.4,0.1558641975308642,0.4444444444444444,"[""Betamethasone"", ""Dexamethasone"", ""Hydrocortisone"", ""Prednisone""]",TRUE,5,0.25,0.1885439360929557,0.5555555555555556,"[""Betamethasone"", ""Dexamethasone"", ""Hydrocortisone"", ""Prednisone"", ""Triamcinolone""]",TRUE,5,0.1,0.1885439360929557,0.5555555555555556,"[""Betamethasone"", ""Dexamethasone"", ""Hydrocortisone"", ""Prednisone"", ""Triamcinolone""]",TRUE,6,0.06,0.1996550472040668,0.6666666666666666,"[""Betamethasone"", ""Dexamethasone"", ""Hydrocortisone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,6,0.03,0.1996550472040668,0.6666666666666666,"[""Betamethasone"", ""Dexamethasone"", ""Hydrocortisone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",0.25,"{""Betamethasone"": 6, ""Cortisone acetate"": null, ""Dexamethasone"": 4, ""Hydrocortisone"": 9, ""Hydrocortisone acetate"": null, ""Methylprednisolone"": null, ""Prednisolone"": 60, ""Prednisone"": 8, ""Triamcinolone"": 17}",ablation_no_C,GraphDRx without C semantic-prior branch,4036eaaa82a9
congenital_adrenal_hyperplasia,metabolic_endocrine,congenital adrenal hyperplasia,9,TRUE,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.2,0.034567901,0.2222222222222222,"[""Betamethasone"", ""Dexamethasone""]",TRUE,9,0.45,0.3314440280126555,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.18,0.3314440280126555,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.09,0.3314440280126555,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.045,0.3314440280126555,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",0.1111111111111111,"{""Betamethasone"": 9, ""Cortisone acetate"": 17, ""Dexamethasone"": 10, ""Hydrocortisone"": 12, ""Hydrocortisone acetate"": 20, ""Methylprednisolone"": 18, ""Prednisolone"": 16, ""Prednisone"": 11, ""Triamcinolone"": 13}",ablation_no_D,GraphDRx without D direct branch,4036eaaa82a9
congenital_adrenal_hyperplasia,metabolic_endocrine,congenital adrenal hyperplasia,9,TRUE,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",FALSE,0,0,0,0,[],TRUE,1,0.2,0.027777778,0.1111111111111111,"[""Hydrocortisone acetate""]",TRUE,1,0.1,0.027777778,0.1111111111111111,"[""Hydrocortisone acetate""]",TRUE,5,0.25,0.1173474945533769,0.5555555555555556,"[""Betamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Prednisolone"", ""Prednisone""]",TRUE,8,0.16,0.223094405,0.8888888888888888,"[""Betamethasone"", ""Cortisone acetate"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.09,0.2364277379814464,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",TRUE,9,0.045,0.2364277379814464,1,"[""Betamethasone"", ""Cortisone acetate"", ""Dexamethasone"", ""Hydrocortisone"", ""Hydrocortisone acetate"", ""Methylprednisolone"", ""Prednisolone"", ""Prednisone"", ""Triamcinolone""]",0.25,"{""Betamethasone"": 17, ""Cortisone acetate"": 22, ""Dexamethasone"": 75, ""Hydrocortisone"": 16, ""Hydrocortisone acetate"": 4, ""Methylprednisolone"": 23, ""Prednisolone"": 20, ""Prednisone"": 15, ""Triamcinolone"": 21}",proposer_on_gptoss_matched,GraphDRx GPT-OSS proposer ON matched,4036eaaa82a9
congenital_hypothyroidism,metabolic_endocrine,congenital hypothyroidism,2,TRUE,"[""Levothyroxine"", ""Liothyronine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.04,0.037847222,1,"[""Levothyroxine"", ""Liothyronine""]",TRUE,2,0.02,0.037847222,1,"[""Levothyroxine"", ""Liothyronine""]",TRUE,2,0.01,0.037847222,1,"[""Levothyroxine"", ""Liothyronine""]",0.03125,"{""Levothyroxine"": 45, ""Liothyronine"": 32}",main,GraphDRx,4036eaaa82a9
congenital_hypothyroidism,metabolic_endocrine,congenital hypothyroidism,2,TRUE,"[""Levothyroxine"", ""Liothyronine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.04,0.051298701,1,"[""Levothyroxine"", ""Liothyronine""]",TRUE,2,0.02,0.051298701,1,"[""Levothyroxine"", ""Liothyronine""]",TRUE,2,0.01,0.051298701,1,"[""Levothyroxine"", ""Liothyronine""]",0.045454545,"{""Levothyroxine"": 35, ""Liothyronine"": 22}",ablation_no_T,GraphDRx without T anchor branch,4036eaaa82a9
congenital_hypothyroidism,metabolic_endocrine,congenital hypothyroidism,2,TRUE,"[""Levothyroxine"", ""Liothyronine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.04,0.051298701,1,"[""Levothyroxine"", ""Liothyronine""]",TRUE,2,0.02,0.051298701,1,"[""Levothyroxine"", ""Liothyronine""]",TRUE,2,0.01,0.051298701,1,"[""Levothyroxine"", ""Liothyronine""]",0.045454545,"{""Levothyroxine"": 35, ""Liothyronine"": 22}",ablation_no_B,GraphDRx without B vector branch,4036eaaa82a9
congenital_hypothyroidism,metabolic_endocrine,congenital hypothyroidism,2,TRUE,"[""Levothyroxine"", ""Liothyronine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Levothyroxine"": null, ""Liothyronine"": null}",ablation_no_C,GraphDRx without C semantic-prior branch,4036eaaa82a9
congenital_hypothyroidism,metabolic_endocrine,congenital hypothyroidism,2,TRUE,"[""Levothyroxine"", ""Liothyronine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.04,0.041050903,1,"[""Levothyroxine"", ""Liothyronine""]",TRUE,2,0.02,0.041050903,1,"[""Levothyroxine"", ""Liothyronine""]",TRUE,2,0.01,0.041050903,1,"[""Levothyroxine"", ""Liothyronine""]",0.034482759,"{""Levothyroxine"": 42, ""Liothyronine"": 29}",ablation_no_D,GraphDRx without D direct branch,4036eaaa82a9
congenital_hypothyroidism,metabolic_endocrine,congenital hypothyroidism,2,TRUE,"[""Levothyroxine"", ""Liothyronine""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,2,0.02,0.018897508,1,"[""Levothyroxine"", ""Liothyronine""]",TRUE,2,0.01,0.018897508,1,"[""Levothyroxine"", ""Liothyronine""]",0.01369863,"{""Levothyroxine"": 83, ""Liothyronine"": 73}",proposer_on_gptoss_matched,GraphDRx GPT-OSS proposer ON matched,4036eaaa82a9
diabetic_nephropathy,metabolic_endocrine,diabetic nephropathy,3,TRUE,"[""Captopril"", ""Irbesartan"", ""Losartan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Captopril"": null, ""Irbesartan"": null, ""Losartan"": null}",main,GraphDRx,4036eaaa82a9
diabetic_nephropathy,metabolic_endocrine,diabetic nephropathy,3,TRUE,"[""Captopril"", ""Irbesartan"", ""Losartan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Captopril"": null, ""Irbesartan"": null, ""Losartan"": null}",ablation_no_T,GraphDRx without T anchor branch,4036eaaa82a9
diabetic_nephropathy,metabolic_endocrine,diabetic nephropathy,3,TRUE,"[""Captopril"", ""Irbesartan"", ""Losartan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Captopril"": null, ""Irbesartan"": null, ""Losartan"": null}",ablation_no_B,GraphDRx without B vector branch,4036eaaa82a9
diabetic_nephropathy,metabolic_endocrine,diabetic nephropathy,3,TRUE,"[""Captopril"", ""Irbesartan"", ""Losartan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Captopril"": null, ""Irbesartan"": null, ""Losartan"": null}",ablation_no_C,GraphDRx without C semantic-prior branch,4036eaaa82a9
diabetic_nephropathy,metabolic_endocrine,diabetic nephropathy,3,TRUE,"[""Captopril"", ""Irbesartan"", ""Losartan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],0,"{""Captopril"": null, ""Irbesartan"": null, ""Losartan"": null}",ablation_no_D,GraphDRx without D direct branch,4036eaaa82a9
diabetic_nephropathy,metabolic_endocrine,diabetic nephropathy,3,TRUE,"[""Captopril"", ""Irbesartan"", ""Losartan""]",FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],FALSE,0,0,0,0,[],TRUE,1,0.005,0.00203252,0.3333333333333333,"[""Irbesartan""]",0.006097561,"{""Captopril"": null, ""Irbesartan"": 164, ""Losartan"": null}",proposer_on_gptoss_matched,GraphDRx GPT-OSS proposer ON matched,4036eaaa82a9
